ticker,ROSE,ANKR,VET,NEAR,ETH,EOS,BAKE,GRT,REEF,INJ,FIL,MATIC,BCH,IOST,CHR,EGLD,HBAR,ZIL,ALGO,DENT,DASH,ALICE,IOTA,LINK,XTZ,LRC,ONE,SXP,KAVA,AXS,ADA,SOL,ONT,ETC,MANA,SNX,ZEC,CFX,YFI,WAVES,LTC,CHZ,XLM,COTI,DOT,OMG,SUSHI,FTM,BNB,UNI,STX,RUNE,THETA,HOT,1INCH,FET,KSM,SLP,CRV,IOTX,BTC,AVAX,ENJ,CAKE,XRP,TRX,ATOM,AAVE,DOGE,NEO,SAND,QTUM
12/14/2021,0.27659,0.09869,0.07969,9.33,3858.99,3.353,1.096,0.6379,0.01779,8.3,36.72,1.94,436.8,0.03007,0.5356,254.02,0.2332,0.06063,1.3803,0.003348,131.6,12.04,1.0615,18.44,4.515,2.1855,0.17258,1.468,3.381,96.13,1.266,161.26,0.6764,35.41,3.166,5.071,151.6,0.1982,20120.2,14.99,150.4,0.2788,0.2673,0.3074,26.15,5.977,5.74,1.3147,528.1,15,1.957,6.257,4.036,0.007991,2.542,0.4863,279.3,0.0355,3.428,0.11231,48343.28,87.17,2.352,12.53,0.8103,0.08707,21.8,169.5,0.1909,26.34,4.7726,9.206
12/15/2021,0.27377,0.1012,0.08306,9.845,4019.08,3.362,1.117,0.64,0.01818,8.608,38.21,2.129,447.6,0.03046,0.5481,295.97,0.2562,0.06208,1.4262,0.003507,134.2,12.56,1.1072,19.69,4.487,2.2441,0.18962,1.498,3.452,101.42,1.311,178.52,0.6975,36.14,3.338,5.205,159.5,0.208,20637.62,17.1,153.6,0.2867,0.2726,0.3229,27.14,6.041,5.946,1.4757,541.1,15.19,2.212,6.63,4.392,0.008202,2.551,0.5035,288.6,0.035,3.701,0.11375,48864.98,101.24,2.486,13.16,0.8262,0.08754,22.34,172.9,0.1808,27.14,5.1366,9.792
12/16/2021,0.25976,0.10004,0.08158,9.233,3958.11,3.21,1.096,0.6145,0.01739,8.434,37.21,2.07,438.3,0.02949,0.5664,268.18,0.2608,0.06028,1.3878,0.003363,130.3,12.65,1.1384,18.76,4.309,2.1059,0.19521,1.471,3.682,97.9,1.24,176.86,0.6735,35.16,3.1473,5.038,152.3,0.2045,24611.37,18.65,148.9,0.2794,0.2556,0.3159,26.02,6.117,5.694,1.427,526.2,14.42,2.134,6.501,4.25,0.007813,2.572,0.4995,280.4,0.0338,3.827,0.11096,47632.38,98.21,2.374,12.57,0.8051,0.08533,21.83,174.2,0.1732,26.43,4.9455,9.39
12/17/2021,0.25333,0.10162,0.08008,8.402,3875.42,3.151,1.073,0.5894,0.01676,8.071,35.64,2.127,424.5,0.02893,0.5559,254.9,0.2508,0.05944,1.3468,0.003215,128.3,12.02,1.1126,18.25,4.14,2.053,0.20041,1.443,3.541,94.48,1.218,175.51,0.6721,34.3,3.0681,5.099,149.9,0.2173,33609.99,17.52,144.1,0.2663,0.2539,0.3036,24.64,5.924,5.511,1.4022,525.5,14.97,2.05,6.249,4.038,0.007361,2.436,0.4714,277.2,0.0322,4.276,0.11393,46131.2,110.81,2.299,12.42,0.7966,0.07951,21.21,187.3,0.1685,25.4,4.9107,9.088
12/18/2021,0.26235,0.10215,0.08413,8.414,3959.93,3.242,1.1,0.6057,0.01707,8.129,36.36,2.234,435.7,0.02936,0.5819,254.2,0.3083,0.06303,1.3781,0.003278,129.6,12.35,1.129,19.54,4.241,2.0723,0.20932,1.468,3.774,96.14,1.242,182.78,0.6804,35.03,3.4293,5.19,157.6,0.2412,31340.5,17.3,148.6,0.2718,0.2553,0.3154,25.49,6.042,5.604,1.4206,533.9,15.56,2.09,6.465,4.087,0.007463,2.483,0.477,279.9,0.0325,4.514,0.11288,46834.48,115.9,2.404,12.65,0.8262,0.08042,23.15,193.1,0.1723,25.86,5.1563,9.266
12/19/2021,0.26274,0.10004,0.08026,9.013,3924.14,3.187,1.078,0.6477,0.01925,8.225,35.79,2.222,432.8,0.02906,0.5817,246.62,0.324,0.06084,1.3556,0.003222,129.1,11.95,1.0641,18.86,4.139,2.0432,0.2454,1.512,3.6,95.26,1.243,179.93,0.6906,34.87,3.2552,5.201,157.8,0.2222,31979.29,16.11,153.2,0.2631,0.2533,0.3061,24.78,5.921,5.337,1.4277,529.8,14.97,2.067,6.168,4.136,0.00739,2.423,0.4648,274.4,0.0317,4.17,0.11234,46681.23,107.61,2.335,12.51,0.835,0.07944,22.16,183.3,0.1694,25.31,5.0118,9.08
12/20/2021,0.25194,0.09938,0.0795,8.509,3944.73,3.188,1.038,0.6225,0.01876,7.788,34.85,2.13,430.2,0.02916,0.5534,236.77,0.3049,0.05944,1.2964,0.003214,127.2,11.83,1.0799,18.78,4.106,2.0144,0.23777,1.485,3.491,92.77,1.237,173.9,0.6731,34.55,3.1959,5.114,156.7,0.2151,36818.34,15.44,152.6,0.2675,0.2574,0.3013,24.07,5.864,5.48,1.3646,524,14.51,2.017,6.36,3.998,0.00764,2.401,0.4722,264.3,0.03,4.121,0.12072,46914.16,113.55,2.309,12.07,0.8798,0.07759,21.52,181,0.1671,25.65,4.9625,8.962
12/21/2021,0.26146,0.1042,0.08326,9.246,4014.15,3.311,1.077,0.7096,0.01922,8.044,35.31,2.372,437.7,0.03027,0.6528,240.02,0.3084,0.06313,1.3573,0.003424,133.7,12.63,1.3147,19.42,4.232,2.3999,0.23929,1.533,3.578,97.27,1.28,179.63,0.7002,35.32,3.2818,5.353,162.2,0.2252,34665.89,15.98,154.7,0.2801,0.2671,0.3131,25.16,6.128,5.84,1.481,528.3,15.05,2.128,6.863,4.151,0.008069,2.439,0.5635,266.4,0.0311,4.621,0.12538,48889.88,123.24,2.436,12,0.9467,0.07884,23.63,185.9,0.1707,26.38,5.148,9.207
12/22/2021,0.26996,0.10568,0.08684,10.825,3979.51,3.35,1.114,0.694,0.01991,8.316,35.63,2.501,438.1,0.0317,0.6746,246.84,0.3184,0.06767,1.3642,0.003553,135.1,13.23,1.2709,19.93,4.544,2.2029,0.24455,1.545,3.62,101.56,1.327,178.4,0.7107,35.7,3.2892,5.52,165.5,0.2208,31661.48,16.03,155.4,0.2856,0.2673,0.329,27.22,6.546,6.365,1.5979,533.6,16.23,2.188,7.219,4.437,0.008155,2.477,0.5547,273.3,0.0307,5.053,0.12099,48588.16,116.69,2.587,11.85,0.9537,0.07913,27.37,206.5,0.173,27.3,5.1105,9.42
12/23/2021,0.31779,0.11465,0.09299,13.723,4111.41,3.502,1.2,0.7337,0.0207,8.717,37.36,2.683,455.6,0.03625,0.7221,261.15,0.3291,0.07305,1.4698,0.003991,146.7,14.39,1.2952,22.17,4.769,2.3184,0.25666,1.672,3.919,107.41,1.475,190.03,0.7476,37.53,3.6849,6.082,167.6,0.2318,31551.01,16.51,163.6,0.3128,0.2874,0.3859,29.16,6.906,7.307,1.8636,549,18.17,2.343,7.804,4.765,0.008646,2.824,0.5735,291,0.0319,5.192,0.12646,50838.81,121.4,2.978,12.25,0.9941,0.08274,28.36,246.9,0.185,29.69,6.3189,10.042
12/24/2021,0.305,0.1101,0.09185,14.95,4046.36,3.377,1.157,0.6966,0.0207,8.779,36.45,2.467,451.8,0.03475,0.796,250.55,0.3104,0.07184,1.5754,0.004408,149.4,13.69,1.2849,21.48,4.496,2.2157,0.24494,1.623,4.013,104.66,1.392,190.36,0.7392,37.41,3.5029,5.721,165,0.2299,32557.82,15.94,161.2,0.3015,0.2779,0.4061,28.14,6.685,7.942,2.0833,542.1,17.49,2.248,7.62,4.715,0.008608,2.753,0.5734,288.4,0.0317,5.189,0.13878,50820,114.94,2.799,12.35,0.9115,0.08085,26.9,270.4,0.1862,28.95,5.8556,9.77
12/25/2021,0.34178,0.11208,0.09468,15.221,4094.83,3.408,1.185,0.7197,0.02099,8.781,37,2.639,455.1,0.03598,0.8175,255.6,0.3148,0.07296,1.5751,0.00455,150,14.63,1.315,22.1,4.583,2.273,0.25253,1.646,3.96,109.16,1.452,193.1,0.7425,38.08,3.7483,5.878,169.5,0.2292,31173.63,16.15,157.8,0.3178,0.289,0.4175,28.84,6.816,7.647,2.1109,547.4,17.46,2.304,7.888,5.016,0.008624,2.731,0.5681,292.3,0.0322,5.834,0.13545,50399.66,115.01,3.128,12.28,0.9252,0.08153,29.66,263.7,0.1908,29.45,6.7,10.013
12/26/2021,0.36804,0.11316,0.09447,16.261,4063.56,3.395,1.233,0.7352,0.021,9.3,37.28,2.876,451.6,0.03772,0.8076,258.6,0.3184,0.07669,1.6064,0.004674,149.1,15.13,1.3907,22.98,4.864,2.3508,0.26584,1.641,4.071,107.45,1.455,197.81,0.748,37.93,3.8593,6.231,167.5,0.2277,31124.02,16.16,155.7,0.3296,0.2914,0.423,31.32,6.814,7.916,2.3377,546.4,18.66,2.351,7.771,5.483,0.008685,2.755,0.5588,322.7,0.0317,5.739,0.13967,50775.49,115.02,3.189,12.83,0.92,0.08149,32.12,267.8,0.1898,29.52,6.725,9.913
12/27/2021,0.34192,0.115,0.09773,14.752,4037.23,3.391,1.227,0.7374,0.02082,9.859,39.22,2.728,465.3,0.03654,0.7684,266.39,0.3139,0.07915,1.6625,0.00448,150.9,14.45,1.3793,23.02,5.102,2.2615,0.26217,1.666,4.144,107.15,1.516,195.67,0.7544,37.62,3.7446,6.444,169.5,0.2315,31718.28,16.48,155.9,0.3366,0.2984,0.4016,30.97,6.87,9.14,2.1986,563.7,19.12,2.613,8.281,5.481,0.008558,2.796,0.5678,323,0.0313,5.278,0.14735,50701.44,113.85,3.081,13.12,0.9269,0.08114,29.71,277.5,0.1879,29.58,6.4232,9.991
12/28/2021,0.34086,0.10239,0.08762,13.335,3792.75,3.129,1.101,0.6654,0.01873,8.847,36.26,2.492,439,0.03264,0.7053,240.27,0.2907,0.07515,1.4654,0.004007,134.8,12.78,1.4291,20.37,4.491,2.0586,0.23639,1.512,3.713,99.79,1.4,177.32,0.69,34.93,3.3416,5.842,149.7,0.204,28686.35,14.83,145.7,0.3035,0.274,0.378,27.83,6.244,9.057,2.2282,534.2,18.39,2.276,7.2,5.083,0.007677,2.539,0.52,294.7,0.0292,4.719,0.12734,47543.74,107.06,2.757,12.2,0.8515,0.07713,26.59,252.7,0.1739,27,5.8571,9.069
12/29/2021,0.37785,0.09942,0.08258,14.904,3630.19,3.031,1.058,0.633,0.01828,8.472,34.22,2.474,430.1,0.03186,0.7296,238.3,0.2826,0.08008,1.5827,0.003962,133.3,12.43,1.482,19.74,4.373,1.9727,0.22528,1.551,3.555,93.74,1.332,170.63,0.6573,34.14,3.2565,5.447,146.6,0.197,28567.38,14.37,145.5,0.2871,0.2669,0.3751,26.82,5.925,9.262,2.1362,514.5,17.13,2.134,6.803,4.913,0.007411,2.419,0.5004,284.3,0.0271,4.851,0.12167,46464.66,103.1,2.648,11.83,0.8171,0.0765,27.94,236.3,0.168,26.06,5.8034,8.769
12/30/2021,0.41308,0.10085,0.08461,15.43,3709.27,3.077,1.084,0.6461,0.0186,8.575,34.94,2.553,431.7,0.03202,0.7596,239.32,0.2976,0.07829,1.7302,0.003983,133.1,12.48,1.4266,19.93,4.344,1.9939,0.22874,1.934,3.796,95,1.359,172.52,0.6689,34.59,3.2889,5.55,153.7,0.199,30199.65,14.69,148,0.2896,0.2681,0.3708,27.54,6.062,10.244,2.1016,518.5,17.8,2.2,6.856,4.812,0.007365,2.467,0.495,279.9,0.0275,5.114,0.12392,47120.87,101.75,2.644,12.02,0.8386,0.07782,30.16,262.8,0.1711,26.14,5.9014,8.825
12/31/2021,0.42792,0.1003,0.08267,14.625,3676.23,3.034,1.065,0.6419,0.01829,8.246,34.24,2.524,430.2,0.03131,0.81,238.61,0.2904,0.07471,1.6591,0.003868,133.6,12.48,1.3658,19.51,4.34,2.0849,0.23353,2.026,3.948,93.25,1.308,169.99,0.6568,34.06,3.269,5.485,146.5,0.1986,33057.84,14.53,146.3,0.2834,0.2665,0.3548,26.66,5.867,9.425,2.2489,511.4,17,2.166,6.795,4.71,0.007299,2.39,0.5025,276.8,0.0269,5.319,0.12109,46216.93,109.43,2.575,11.74,0.8297,0.07539,32.39,253.9,0.1703,25.69,5.8409,8.716
1/1/2022,0.44563,0.10329,0.08658,15.175,3765.54,3.157,1.127,0.6645,0.01872,8.53,35.88,2.572,444.8,0.03273,0.9216,245.24,0.3003,0.07665,1.7414,0.004013,138.1,13.38,1.411,20.76,4.746,2.0886,0.26794,2.254,4.483,94.1,1.38,179.06,0.6754,34.88,3.3477,5.981,150.3,0.2044,36554.04,15.1,150.8,0.2951,0.2765,0.3878,28.6,6.115,9.136,2.5838,527.3,17.48,2.285,7.361,4.942,0.007441,2.534,0.5231,288.8,0.0275,6.203,0.1281,47722.65,114.13,2.683,12.04,0.8507,0.0766,36.36,266.4,0.1732,26.38,5.97,8.961
1/2/2022,0.41586,0.11501,0.08714,14.384,3828.27,3.251,1.136,0.6765,0.0185,8.551,35.74,2.55,447.7,0.0341,0.8751,239.75,0.3121,0.07705,1.6734,0.003937,142,13.06,1.3723,21.87,4.654,2.0955,0.29211,2.139,4.284,96.38,1.377,176.35,0.7029,35.41,3.3381,6.237,153,0.2264,39101.12,15.38,151.2,0.3116,0.2921,0.384,29.69,6.282,8.929,2.4836,531,18.4,2.398,7.385,4.883,0.007471,2.554,0.5661,295.4,0.0273,6.041,0.12575,47286.18,113.03,2.854,12.34,0.8586,0.07762,35.53,265.3,0.1745,27.01,5.9119,9.233
1/3/2022,0.426,0.11109,0.08587,16.485,3765.89,3.195,1.132,0.6581,0.01803,8.276,35.08,2.432,434.7,0.03331,0.831,236.83,0.3066,0.07438,1.7949,0.004105,139.1,12.64,1.3842,23.72,4.803,2.0463,0.3122,1.944,4.537,94.39,1.319,170.15,0.6855,34.72,3.2509,7.173,150.5,0.2099,38707.67,15.58,148.5,0.3004,0.2902,0.3894,30.11,6.188,8.518,2.8677,511.9,18.46,2.29,7.306,4.703,0.007291,2.562,0.5355,290,0.0262,6.518,0.12279,46446.1,108.11,2.792,12.14,0.8324,0.07705,39.25,267.2,0.1703,26.63,5.688,9.173
1/4/2022,0.40237,0.10986,0.0859,16.028,3785.11,3.168,1.144,0.6787,0.01781,8.133,36.17,2.365,427.1,0.03265,0.8643,235.89,0.325,0.07112,1.6725,0.003928,134.7,13.65,1.2788,23.42,5.043,2.0542,0.30284,1.857,5.05,92.89,1.309,167.72,0.6731,34.14,3.1755,6.593,147.3,0.2048,36278.67,15.8,146.5,0.3025,0.2791,0.3932,28.69,6.026,8.075,2.8777,506.9,18.21,2.342,7.768,4.724,0.00721,2.478,0.5413,295.6,0.0255,6.078,0.1217,45832.01,103.33,2.688,12.01,0.8228,0.07592,42.1,252.1,0.1684,26.03,5.4624,9.008
1/5/2022,0.38414,0.10141,0.08461,15.309,3540.63,2.896,1.058,0.6301,0.0164,7.578,33.15,2.182,399.4,0.02992,0.7605,213.31,0.2876,0.06667,1.5554,0.00354,122.6,12.23,1.171,25.24,4.509,1.8044,0.27949,1.657,4.39,80.22,1.23,154.52,0.6296,31.94,2.9185,6.373,136.8,0.1997,32549.01,14.39,135.4,0.2789,0.2661,0.3669,26.72,5.569,7.647,2.9307,474.1,17.11,2.238,7.09,4.411,0.006729,2.321,0.569,266.9,0.0239,5.403,0.11016,43451.13,97.42,2.442,11.28,0.7726,0.07112,38.66,230.3,0.159,24.44,5.005,8.233
1/6/2022,0.39731,0.1011,0.08257,15.935,3406.81,2.922,1.051,0.6364,0.01621,7.43,32.98,2.251,399.8,0.03075,0.7697,212.45,0.2941,0.06563,1.5633,0.003556,124.3,12.17,1.1841,25.38,4.452,1.8399,0.30895,1.693,4.207,79.02,1.28,150.26,0.6281,31.63,3.3912,5.953,137.4,0.1975,35942.06,14.17,135.9,0.2813,0.2676,0.3706,26.72,5.646,7.437,2.8908,472.6,17.06,2.19,6.969,4.384,0.006652,2.347,0.545,269.6,0.0222,5.403,0.10981,43082.31,95.11,2.568,11.08,0.7791,0.07106,40.08,221,0.1599,24.75,5.2359,8.364
1/7/2022,0.3578,0.09445,0.07861,15.057,3199.24,2.839,0.963,0.5935,0.0148,6.946,31.54,2.053,385.7,0.0291,0.7136,195.87,0.2729,0.06332,1.4458,0.003393,134.5,11.32,1.1144,25.98,4.253,1.675,0.30274,1.586,4.492,73.62,1.21,136.45,0.6148,30.45,3.0575,5.402,139.6,0.1922,35815.88,13.76,131.4,0.2641,0.2569,0.3376,24.9,5.511,7.178,2.6031,448.1,15.76,2.095,6.519,4.189,0.006275,2.184,0.4951,250.8,0.0195,5.003,0.10199,41566.48,86.74,2.353,10.44,0.7634,0.0682,38.58,211.7,0.155,23.65,4.8529,7.883
1/8/2022,0.34321,0.09112,0.07545,13.82,3080.95,2.751,0.916,0.5733,0.01391,6.854,29.46,1.985,372.9,0.02832,0.6852,190.33,0.2647,0.06073,1.385,0.003223,141.9,10.84,1.0756,25.32,4.005,1.521,0.30626,1.512,4.704,70.33,1.181,142.14,0.5896,29.35,2.935,5.023,143.6,0.1767,33104.22,13.76,129.4,0.2555,0.255,0.3148,23.99,5.36,6.563,2.2837,429.9,14.92,2.048,6.067,3.972,0.00594,2.127,0.4737,239.9,0.0182,4.602,0.10175,41679.74,83.9,2.258,10.22,0.7452,0.06539,35.87,212.3,0.1509,23.07,4.6154,7.596
1/9/2022,0.33852,0.09214,0.07663,13.519,3151.97,2.793,0.926,0.5835,0.01413,6.74,30.21,2.114,376.8,0.02864,0.7075,197.98,0.2714,0.062,1.4004,0.003284,153.1,11.01,1.0712,27.54,4.217,1.5731,0.2905,1.553,4.581,71.92,1.17,140.82,0.6112,29.73,2.9404,5.094,144.1,0.1826,32692.12,14.13,130.9,0.261,0.2609,0.3336,24.63,5.352,6.929,2.3919,438.7,15.8,2.064,6.21,4.036,0.006056,2.151,0.4648,246.9,0.0184,4.503,0.10362,41864.62,89.33,2.297,10.75,0.753,0.06611,34.98,209.5,0.1505,23.66,4.7157,7.65
1/10/2022,0.3612,0.08691,0.07302,15.474,3082.68,2.702,0.877,0.5424,0.01311,6.816,28.12,2.071,363.6,0.02761,0.6614,191.2,0.2594,0.05892,1.3623,0.00311,148,10.19,1.1115,27.98,4.026,1.4678,0.27486,1.484,4.276,68.38,1.123,135.86,0.5881,28.48,2.8126,4.87,141.3,0.1734,32002.69,13.36,126.5,0.251,0.2529,0.3125,23.72,5.094,6.57,2.2238,424.7,15.11,1.982,5.722,3.84,0.00578,2.077,0.4508,241.3,0.0176,4.317,0.09841,41822.49,84.36,2.167,10.38,0.7399,0.06342,37.86,199.9,0.1431,22.68,4.4529,7.237
1/11/2022,0.44858,0.09137,0.07661,18.045,3239.72,2.769,0.915,0.5686,0.01397,7.147,28.88,2.36,369.8,0.02927,0.7482,205.02,0.2754,0.06085,1.446,0.003514,141.7,10.86,1.141,26.59,4.168,1.4957,0.30239,1.583,4.858,72.78,1.187,140.2,0.6118,29.66,2.927,5.086,141.3,0.1789,32765.27,14.11,131.6,0.2638,0.263,0.3362,25.56,5.32,6.999,2.5896,463.6,15.96,2.096,6.173,4.096,0.006092,2.148,0.4697,260.9,0.0182,4.607,0.10155,42729.29,89.59,2.312,10.9,0.7703,0.06493,38.7,213.3,0.1538,23.82,4.719,7.514
1/12/2022,0.5195,0.09727,0.08238,17.573,3371.26,2.886,0.973,0.5941,0.01477,7.247,30.77,2.398,383.8,0.03023,0.7769,214.27,0.2965,0.06534,1.4991,0.003832,143.6,11.51,1.1883,26.75,4.383,1.6348,0.34478,1.693,4.983,78.21,1.312,151.51,0.6379,31.16,3.0845,5.436,144.5,0.1844,33830.63,14.76,141.9,0.2777,0.2822,0.3542,27.32,5.88,7.112,2.9435,487.8,16.28,2.165,6.992,4.272,0.006542,2.247,0.5124,275.3,0.0191,4.904,0.10572,43902.66,95.94,2.52,11.32,0.7987,0.06806,40.22,218.5,0.1628,24.76,5.1373,7.927
1/13/2022,0.49505,0.09204,0.07777,19.623,3240.61,2.789,0.942,0.5708,0.01389,6.799,28.51,2.265,377.5,0.02912,0.745,195.46,0.2781,0.06371,1.3615,0.003792,141.4,10.66,1.1086,24.86,4.12,1.4992,0.34965,1.628,4.675,73.06,1.233,146.14,0.6116,30.28,2.8985,5.083,143.3,0.1761,31456.58,14,136.7,0.264,0.2693,0.3312,25.79,5.947,7.03,3.0081,475.2,15.45,2.046,6.321,3.979,0.006107,2.346,0.4861,266.2,0.0182,5.025,0.10018,42560.11,89.65,2.379,10.91,0.768,0.0662,37.6,209.3,0.1717,23.53,4.8603,7.576
1/14/2022,0.56536,0.09348,0.07898,20.184,3307.42,2.863,0.993,0.5793,0.01413,6.986,29.72,2.334,385.6,0.02952,0.7697,199.46,0.2813,0.06411,1.3817,0.003667,141.1,10.82,1.1223,25.72,4.287,1.475,0.35588,1.771,5.471,73.67,1.292,146.17,0.6219,31.97,2.9584,5.215,142.4,0.1764,32246.87,14.17,144.7,0.2667,0.2644,0.3352,27.75,6.033,7.023,2.9576,490,15.86,2.088,6.39,4.136,0.006329,2.37,0.5054,281.8,0.0184,5.341,0.10072,43059.96,90.39,2.408,11.29,0.7732,0.06765,40.42,223.9,0.1832,24.86,4.9015,7.825
1/15/2022,0.56529,0.0929,0.07851,19.283,3326.04,2.909,0.983,0.5949,0.01436,7.075,29.66,2.346,390.6,0.02974,0.8651,200.3,0.2796,0.06537,1.3785,0.003713,141.5,11.14,1.1257,25.17,4.277,1.4201,0.33809,1.764,5.253,75.37,1.291,147.64,0.6464,32.84,2.9878,5.274,144.4,0.1829,33477.72,14.53,147.7,0.2668,0.2588,0.3409,27.6,6.726,7.016,3.0015,494.5,16.47,2.137,6.518,4.092,0.006283,2.386,0.497,289.7,0.0183,5.276,0.11527,43084.29,92.98,2.452,11.72,0.7791,0.06842,39.12,238.4,0.1845,25.32,4.843,8.243
1/16/2022,0.52278,0.09256,0.07844,20.142,3346.88,2.903,0.973,0.5889,0.01427,7.234,30.38,2.332,388.1,0.02999,0.8754,195.38,0.2789,0.06477,1.429,0.003793,137.4,11.3,1.1373,25.5,4.29,1.3628,0.35033,1.74,5.623,80.26,1.41,147.98,0.6502,32.28,3.1165,5.381,141.2,0.1855,33595.75,14.29,146.4,0.2695,0.2589,0.3408,27.7,6.585,6.971,3.3092,498.6,17.83,2.131,6.296,4.205,0.006376,2.435,0.4834,277.8,0.0206,5.141,0.11176,43071.66,92.24,2.508,12.05,0.7784,0.06988,43.65,242.5,0.1766,25.16,4.9137,8.044
1/17/2022,0.49739,0.0889,0.07519,17.692,3209.67,2.833,0.915,0.5477,0.0136,6.891,28.97,2.219,380.6,0.02855,0.9239,186.86,0.2699,0.06193,1.3413,0.003577,135.8,10.51,1.1616,23.79,4.05,1.2287,0.31657,1.666,5.318,76.46,1.603,139.8,0.6224,30.98,2.9026,4.976,138.9,0.1768,31579.45,13.73,151.2,0.2568,0.2559,0.3883,25.69,6.255,6.436,2.9221,475.2,16.63,2.074,5.875,3.957,0.005983,2.242,0.4635,259.1,0.0185,4.78,0.10777,42201.62,86.67,2.324,11.28,0.7617,0.07085,39.13,226.6,0.1708,23.95,4.6042,7.682
1/18/2022,0.48197,0.08831,0.07414,17.705,3159.85,2.825,0.896,0.5309,0.01333,6.651,28.47,2.121,381.4,0.02827,0.8651,179,0.2657,0.06111,1.3169,0.003713,130.6,10.3,1.1015,22.96,4.112,1.1589,0.31784,1.623,5.026,73.81,1.458,141.22,0.6156,32.66,2.8558,5.014,131.8,0.1716,32581.39,13.58,141.5,0.259,0.2541,0.4095,25.15,5.927,6.209,2.9525,471.4,15.98,2.33,5.813,4.214,0.005928,2.189,0.4722,253.4,0.0181,4.554,0.11569,42352.12,86,2.273,10.9,0.7509,0.06846,38.24,232.4,0.1651,25.42,4.4654,7.849
1/19/2022,0.45374,0.08457,0.07073,16.21,3084.02,2.739,0.867,0.5241,0.01295,6.215,27.61,2.03,368.9,0.02736,0.816,173.36,0.2672,0.05911,1.2655,0.00351,126.7,10.09,1.0492,21.55,3.878,1.1751,0.28332,1.574,4.498,71.81,1.337,135.25,0.5932,31.3,2.7322,4.891,125.9,0.1669,32148.67,13.18,136.2,0.2462,0.2454,0.3665,24.05,5.439,6.044,2.7698,461.9,15.11,2.059,5.378,4.334,0.005709,2.089,0.4634,243.5,0.0176,4.188,0.10661,41660.01,82.61,2.219,10.57,0.7381,0.06915,37.02,210.2,0.1615,23.83,4.2174,7.397
1/20/2022,0.42051,0.08162,0.0676,15.259,3001.48,2.636,0.821,0.5004,0.0124,6.114,26.18,1.96,357.5,0.02581,0.8029,166.71,0.2598,0.05697,1.1616,0.00325,121.2,9.58,1.0173,20.17,3.702,1.0634,0.26128,1.52,4.095,69.08,1.259,127.54,0.5694,29.35,2.6316,4.793,118.8,0.1639,31436.9,12.59,129.7,0.2344,0.2315,0.3695,23.01,5.215,5.807,2.688,440.2,14.46,1.92,5.07,4.093,0.005442,2.036,0.4607,239.4,0.0167,3.964,0.09959,40680.91,79.33,2.109,10.27,0.7199,0.06773,38.98,198.4,0.1553,22.71,3.9414,7.056
1/21/2022,0.36746,0.07276,0.05746,13.224,2568.15,2.37,0.697,0.4369,0.01048,5.235,21.97,1.699,314.9,0.02306,0.7062,138.27,0.2343,0.04846,1.0307,0.002774,105.7,7.95,0.857,17.42,3.335,0.867,0.21455,1.432,3.781,58.32,1.12,112.27,0.4956,25.91,2.2192,4.175,102.3,0.1255,25746.56,10.68,114.5,0.1981,0.2028,0.2921,19.67,4.715,4.951,2.273,383.9,12.64,1.667,4.259,3.411,0.00461,1.842,0.3771,214.1,0.0122,3.308,0.08424,36445.31,66.06,1.732,8.92,0.6368,0.06103,34.61,171,0.1419,19.56,3.3426,6.136
1/22/2022,0.30727,0.06259,0.05163,11.407,2412.18,2.222,0.604,0.4157,0.00969,4.301,19.01,1.536,291.8,0.02114,0.5643,125.2,0.222,0.04279,0.9514,0.002501,97,6.88,0.78,15.85,2.958,0.7383,0.1933,1.279,3.256,50.17,1.071,94.54,0.4548,24.2,2.0371,3.773,94.6,0.1073,22884.3,8.96,108.4,0.1762,0.1924,0.2647,18.27,4.247,4.409,1.9664,358.3,11.15,1.409,3.896,2.758,0.004344,1.613,0.3351,190.4,0.0125,2.885,0.07199,35071.42,59.78,1.508,7.52,0.5966,0.0568,29.24,146.9,0.1332,17.84,3.0016,5.589
1/23/2022,0.35176,0.06501,0.05314,11.696,2539.01,2.273,0.617,0.4151,0.00997,4.408,19.49,1.617,302.5,0.02262,0.5724,134.2,0.2225,0.04436,0.989,0.002547,99.6,6.86,0.8156,16.64,3.079,0.8588,0.20596,1.321,3.387,54.72,1.124,99.78,0.4701,25.13,2.1178,3.937,97.5,0.1078,25090.13,9.22,112.3,0.1852,0.2009,0.2695,18.81,4.427,4.655,2.2768,383.9,11.42,1.466,3.931,2.784,0.004529,1.691,0.3554,191.5,0.0128,3.019,0.07559,36244.55,64.83,1.613,8.17,0.6283,0.05752,34.61,158.4,0.1418,18.61,3.1233,5.815
1/24/2022,0.32639,0.06253,0.05142,10.719,2439.29,2.199,0.584,0.3929,0.00956,4.181,18.42,1.506,292.3,0.02175,0.5166,131.16,0.2064,0.04229,0.9125,0.002471,90.5,6.51,0.7906,15.58,2.968,0.8614,0.19113,1.264,3.227,51.2,1.065,91.93,0.4458,24.11,2.0815,4.221,94.4,0.1035,23955.08,8.53,109.5,0.1753,0.1978,0.2616,18.02,4.117,4.398,2.2567,371.3,10.68,1.357,3.781,2.597,0.00452,1.585,0.3269,174.7,0.0118,2.818,0.07012,36660.35,63.06,1.503,7.63,0.6118,0.05506,36.02,152.5,0.1373,18.11,2.9982,5.464
