date,market,MACD,Signal Line,MACD Histogram,Signal
2021-05-16,3539.7,221.55045745801635,230.46465785221818,-8.914200394201828,-1
2021-05-17,3006.45,169.6388666532198,218.29949961241851,-48.66063295919872,-1
2021-05-18,2997.86,126.34894375312933,199.9093884405607,-73.56044468743136,-1
2021-05-19,2422.41,45.08762018464677,168.94503478937793,-123.85741460473116,-1
2021-05-20,2508.65,-12.212933838348818,132.7134410638326,-144.9263749021814,-1
2021-05-21,2134.73,-86.79572763028727,88.81160732500862,-175.6073349552959,-1
2021-05-22,2134.73,-144.24041532903902,42.2012027941991,-186.44161812323813,-1
2021-05-23,2134.73,-187.6031716134853,-3.7596720873377834,-183.84349952614753,-1
2021-05-24,2358.53,-201.58592173248462,-43.324922016367154,-158.26099971611745,-1
2021-05-25,2252.52,-218.7004305524133,-78.4000237235764,-140.3004068288369,-1
2021-05-26,2402.31,-217.6678613309623,-106.25359124505358,-111.41427008590871,-1
2021-05-27,2433.1,-211.92214058673744,-127.38730111339035,-84.53483947334709,-1
2021-05-28,2238.99,-220.48999880038764,-146.00784065078983,-74.48215814959781,-1
2021-05-29,2238.99,-224.69000168800085,-161.74427285823202,-62.945728829768825,-1
2021-05-30,2238.99,-225.4200324211679,-174.4794247708192,-50.94060765034868,-1
2021-05-31,2238.99,-223.42310456343648,-184.26816072934267,-39.154943834093814,-1
2021-06-01,2242.99,-218.99333938073005,-191.21319645962018,-27.78014292110987,-1
2021-06-02,2377.83,-202.270607805895,-193.42467872887514,-8.84592907701986,-1
2021-06-03,2417.29,-183.71586816400577,-191.48291661590127,7.767048451895505,1
2021-06-04,2311.24,-175.544879918491,-188.29530927641923,12.750429357928226,1
2021-06-05,2311.24,-167.14259704900223,-184.06476683093584,16.922169781933604,1
2021-06-06,2311.24,-158.65485295411509,-178.9827840555717,20.327931101456613,1
2021-06-07,2269.93,-153.4922631025188,-173.88467986496113,20.392416762442338,1
2021-06-08,2084.03,-162.5279290238891,-171.61332969674675,9.085400672857645,1
2021-06-09,2212.5,-157.50666524121425,-168.79199680564025,11.285331564426002,1
2021-06-10,2156.11,-156.27602649135542,-166.28880274278328,10.012776251427852,1
2021-06-11,2160.74,-153.16158272447092,-163.6633587391208,10.501776014649892,1
2021-06-12,2160.74,-148.97606031196028,-160.72589905368872,11.74983874172844,1
2021-06-13,2160.74,-143.99907197951507,-157.380533638854,13.381461659338925,1
2021-06-14,2297.57,-127.54349340589533,-151.41312559226225,23.869632186366914,1
2021-06-15,2285.6,-114.15233078091296,-143.9609666299924,29.80863584907945,1
2021-06-16,2205.31,-108.76469817409316,-136.92171293881256,28.157014764719406,1
2021-06-17,2143.41,-108.24202649440076,-131.1857756499302,22.943749155529446,1
2021-06-18,2012.82,-117.01643442063141,-128.35190740407046,11.335472983439047,1
2021-06-19,2012.82,-122.5574499249933,-127.19301590825503,4.635565983261728,1
2021-06-20,2012.82,-125.50203529251348,-126.85481978510673,1.3527844925932442,1
2021-06-21,1812.7,-142.34281259991485,-129.95241834806836,-12.390394251846487,-1
2021-06-22,1760.36,-158.0902841359141,-135.5799915056375,-22.51029263027658,-1
2021-06-23,1790.03,-166.2596104488946,-141.71591529428895,-24.543695154605643,-1
2021-06-24,1892.48,-162.59273379440492,-145.89127899431213,-16.70145480009279,-1
2021-06-25,1746.0,-169.55193033240403,-150.6234092619305,-18.928521070473522,-1
2021-06-26,1746.0,-173.07207656209084,-155.1131427219626,-17.958933840128253,-1
2021-06-27,1746.0,-173.85769453051125,-158.86205308367232,-14.995641446838931,-1
2021-06-28,1918.14,-158.7599571037124,-158.84163388768033,0.08167678396793576,1
2021-06-29,2032.63,-135.98890975104996,-154.27108906035426,18.282179309304297,1
2021-06-30,2003.21,-118.94550900749937,-147.2059730497833,28.260464042283928,1
2021-07-01,1890.86,-113.1993060430932,-140.40463964844528,27.20533360535208,1
2021-07-02,1875.79,-108.60943983402171,-134.04559968556057,25.43615985153886,1
2021-07-03,1875.79,-103.77567639575727,-127.99161502759992,24.215938631842647,1
2021-07-04,1875.79,-98.80591100799188,-122.15447422367832,23.34856321568644,1
2021-07-05,1875.79,-93.78622688928112,-116.48082475679888,22.694597867517757,1
2021-07-06,1991.25,-79.57415270066986,-109.09949034557309,29.52533764490323,1
2021-07-07,2025.23,-64.8218535192716,-100.2439629803128,35.4221094610412,1
2021-07-08,1894.61,-62.94490283846949,-92.78415095194414,29.839248113474653,1
2021-07-09,1904.76,-59.94734999352795,-86.2167907602609,26.269440766732956,1
2021-07-10,1904.76,-56.91567924614037,-80.3565684574368,23.440889211296422,1
2021-07-11,1904.76,-53.89182690278949,-75.06362014650733,21.171793243717843,1
2021-07-12,1834.84,-56.48622376309527,-71.34814086982492,14.86191710672965,1
2021-07-13,1782.58,-62.044042115037655,-69.48732111886747,7.443279003829815,1
2021-07-14,1817.2,-62.929694190034525,-68.17579573310088,5.246101543066359,1
2021-07-15,1752.7,-68.05173277654171,-68.15098314178906,0.0992503652473431,1
2021-07-16,1755.67,-71.05228457193584,-68.73124342781841,-2.32104114411743,-1
2021-07-17,1755.67,-72.59343159599757,-69.50368106145424,-3.0897505345433274,-1
2021-07-18,1755.67,-72.97360739438204,-70.19766632803982,-2.7759410663422273,-1
2021-07-19,1669.84,-79.28669547124309,-72.01547215668047,-7.271223314562619,-1
2021-07-20,1628.94,-86.59197307594923,-74.93077234053422,-11.661200735415008,-1
2021-07-21,1738.69,-82.57369230384188,-76.45935633319576,-6.114335970646124,-1
2021-07-22,1797.45,-73.79704848177653,-75.92689476291191,2.1298462811353858,1
2021-07-23,1792.93,-66.44033838207542,-74.02958348674461,7.589245104669189,1
2021-07-24,1792.93,-59.9193793195509,-71.20754265330588,11.28816333375498,1
2021-07-25,1792.93,-54.12752387945852,-67.79153889853642,13.664015019077894,1
2021-07-26,2087.45,-25.478434587312677,-59.328918036291675,33.850483448979,1
2021-07-27,2036.2,-6.830533465690451,-48.82924112217144,41.99870765648099,1
2021-07-28,2120.59,14.589452124932905,-36.14550247275057,50.734954597683476,1
2021-07-29,2122.07,31.32329323297222,-22.651743331606013,53.97503656457823,1
2021-07-30,2156.36,46.81227651439349,-8.758939362406112,55.5712158767996,1
2021-07-31,2156.36,58.41404658941701,4.6756578279585135,53.738388761458495,1
2021-08-01,2156.36,66.83806534803193,17.1081393319732,49.729926016058734,1
2021-08-02,2218.49,77.6326320067983,29.213037866938222,48.41959413986008,1
2021-08-03,2141.68,79.07791777071134,39.18601384769285,39.89190392301849,1
2021-08-04,2279.15,90.27535912111921,49.40388290237812,40.87147621874109,1
2021-08-05,2342.14,103.04434753957457,60.13197582981742,42.91237170975715,1
2021-08-06,2441.94,119.83549974731477,72.07268061331689,47.76281913399788,1
2021-08-07,2441.94,131.6253141579682,83.98320732224715,47.64210683572105,1
2021-08-08,2441.94,139.36234466024098,95.05903478984592,44.303309870395054,1
2021-08-09,2639.37,159.58534753626373,107.96429733912949,51.62105019713424,1
2021-08-10,2612.7,171.4834227521078,120.66812242172516,50.81530033038264,1
2021-08-11,2707.5,186.41344267617842,133.81718647261582,52.596256203562604,1
2021-08-12,2568.84,184.92518543519463,144.0387862651316,40.886399170063044,1
2021-08-13,2729.75,194.48788776279798,154.1286065646649,40.35928119813309,1
2021-08-14,2729.75,199.76364727573127,163.2556147068782,36.50803256885308,1
2021-08-15,2729.75,201.62056829269386,170.92860542404134,30.691962868652524,1
2021-08-16,2688.03,197.44965947928586,176.23281623509027,21.216843244195587,1
2021-08-17,2636.01,187.7819712695864,178.5426472419895,9.239324027596894,1
2021-08-18,2582.71,173.81575433868738,177.5972686613291,-3.7815143226417263,-1
2021-08-19,2683.1,168.90107435762775,175.85802980058884,-6.956955442961089,-1
2021-08-20,2783.63,171.14523022024332,174.91546988451972,-3.770239664276403,-1
2021-08-21,2783.63,170.9530989989853,174.12299570741283,-3.1698967084275296,-1
2021-08-22,2783.63,168.85438537550363,173.06927364103097,-4.21488826552735,-1
2021-08-23,2811.25,167.48913241835407,171.95324539649562,-4.464112978141543,-1
2021-08-24,2730.29,158.05243414801362,169.17308314679923,-11.120648998785612,-1
2021-08-25,2757.72,151.04599038466404,165.5476645943722,-14.50167420970817,-1
2021-08-26,2650.73,135.30047472523438,159.49822662054464,-24.19775189531026,-1
2021-08-27,2739.41,128.49654679006608,153.29789065444893,-24.801343864382858,-1
2021-08-28,2739.41,121.70148590877943,146.97860970531502,-25.27712379653559,-1
2021-08-29,2739.41,114.99080874071933,140.58104951239588,-25.590240771676548,-1
2021-08-30,2793.52,112.73918635844211,135.01267688160513,-22.27349052316302,-1
2021-08-31,2778.35,108.48017524573561,129.70617655443124,-21.22600130869563,-1
2021-09-01,2923.92,115.51952351645559,126.86884594683612,-11.349322430380525,-1
2021-09-02,2989.81,124.97440294774424,126.48995734701774,-1.5155543992734977,-1
2021-09-03,3127.63,141.9520503318281,129.58237594397983,12.369674387848278,1
2021-09-04,3127.63,153.63593873438003,134.39308850205987,19.242850232320166,1
2021-09-05,3127.63,161.0391454459591,139.72229989083974,21.316845555119357,1
2021-09-06,3127.63,165.004174687841,144.77867485024,20.225499837600978,1
2021-09-07,2783.62,138.78789646210316,143.58051917261264,-4.792622710509477,-1
2021-09-08,2794.03,117.4968762400913,138.36379058610837,-20.86691434601707,-1
2021-09-09,2803.67,100.24588459902634,130.74020938869197,-30.494324789665626,-1
2021-09-10,2715.81,78.57897223523969,120.30796195800151,-41.728989722761824,-1
2021-09-11,2715.81,60.707984232441504,108.38796641288951,-47.67998218044801,-1
2021-09-12,2715.81,46.01466902532093,95.9133069353758,-49.89863791005487,-1
2021-09-13,2676.44,30.8378019083425,82.89820592996914,-52.06040402162664,-1
2021-09-14,2753.17,24.716577792096814,71.26188030239467,-46.54530251029786,-1
2021-09-15,2873.94,29.27315060367482,62.86413436265071,-33.59098375897589,-1
2021-09-16,2857.08,31.164560634356803,56.524219616991935,-25.359658982635132,-1
2021-09-17,2797.39,27.52968746028273,50.725313185650094,-23.195625725367364,-1
2021-09-18,2797.39,24.36812372036411,45.4538752925929,-21.085751572228787,-1
2021-09-19,2797.39,21.61341567660611,40.68578336939554,-19.072367692789427,-1
2021-09-20,2524.59,-2.5529614594051964,32.03803440363539,-34.59099586304059,-1
2021-09-21,2401.34,-31.28954797383676,19.372517928140965,-50.662065901977726,-1
2021-09-22,2489.09,-46.44739156236483,6.208536030039808,-52.65592759240464,-1
2021-09-23,2577.02,-50.77952096577155,-5.189075369122465,-45.59044559664909,-1
2021-09-24,2407.2,-67.14185003150851,-17.579630301599675,-49.56221972990883,-1
2021-09-25,2407.2,-79.19618932766707,-29.902942106813157,-49.293247220853914,-1
2021-09-26,2407.2,-87.73795157590939,-41.46994400063241,-46.26800757527698,-1
2021-09-27,2424.66,-92.03753223677177,-51.58346164786029,-40.45407058891148,-1
2021-09-28,2349.89,-100.3218472019862,-61.331138758685476,-38.990708443300726,-1
2021-09-29,2316.18,-108.35825525505197,-70.73656205795878,-37.621693197093194,-1
2021-09-30,2464.25,-101.6078825871682,-76.91082616380066,-24.697056423367542,-1
2021-10-01,2703.17,-76.10205918541078,-76.74907276812269,0.6470135827119066,1
2021-10-02,2703.17,-55.251604278787,-72.44957907025555,17.197974791468553,1
2021-10-03,2703.17,-38.28612987298493,-65.61688923080143,27.330759357816504,1
2021-10-04,2780.73,-18.370659841396446,-56.16764335292044,37.796983511524,1
2021-10-05,2879.63,5.331439583253996,-43.86782676568556,49.19926634893955,1
2021-10-06,3019.41,34.99124466429703,-28.096012479689044,63.08725714398607,1
2021-10-07,2995.52,55.92446807919623,-11.291916367911991,67.21638444710823,1
2021-10-08,3006.81,72.58845259993859,5.484157425658125,67.10429517428047,1
2021-10-09,3006.81,84.81706209510776,21.350738359548053,63.466323735559705,1
2021-10-10,3006.81,93.43130529394284,35.766851746427015,57.664453547515826,1
2021-10-11,3014.27,99.7107117284263,48.555623742826874,51.15508798559943,1
2021-10-12,2935.37,97.2001531032679,58.28452961491508,38.915623488352814,1
2021-10-13,3026.4,101.38714958665287,66.90505360926264,34.48209597739023,1
2021-10-14,3128.39,111.64810524073982,75.85366393555807,35.79444130518175,1
2021-10-15,3261.51,129.03423169062853,86.48977748657217,42.544454204056365,1
2021-10-16,3261.51,141.18536515774213,97.42889502080615,43.756470136935974,1
2021-10-17,3261.51,149.0965339407203,107.76242280478898,41.33411113593131,1
2021-10-18,3206.62,149.21694784258943,116.05332781234908,33.16362003024035,1
2021-10-19,3293.5,154.54140947120322,123.75094414411991,30.79046532708331,1
2021-10-20,3487.64,172.43879212073034,133.488513739442,38.95027838128834,1
2021-10-21,3374.55,175.47441907268785,141.88569480609118,33.58872426659667,1
2021-10-22,3298.39,169.77760920231094,147.46407768533513,22.313531516975814,1
2021-10-23,3298.39,163.3795090565477,150.64716395957765,12.73234509697005,1
2021-10-24,3298.39,156.50487778500565,151.81870672466326,4.686171060342389,1
2021-10-25,3409.62,158.2082877257062,153.09662292487184,5.111664800834376,1
2021-10-26,3399.9,156.96454009832678,153.87020635956281,3.0943337387639644,1
2021-10-27,3221.82,139.99551229797817,151.0952675472459,-11.09975524926773,-1
2021-10-28,3396.3,139.02393197237097,148.68100043227093,-9.65706845989996,-1
2021-10-29,3453.55,141.24535556943238,147.19387145970325,-5.948515890270869,-1
2021-10-30,3453.55,141.3761534808691,146.0303278639364,-4.6541743830673,-1
2021-10-31,3453.55,139.86750622081672,144.79776353531247,-4.930257314495748,-1
2021-11-01,3412.33,133.80338080372894,142.5988869889958,-8.795506185266845,-1
2021-11-02,3534.84,137.30033803189417,141.53917719757547,-4.2388391656812985,-1
2021-11-03,3572.95,141.515557079239,141.5344531739082,-0.018896094669202057,-1
2021-11-04,3464.59,134.56126365958926,140.1398152710444,-5.57855161145514,-1
2021-11-05,3457.85,127.041617662318,137.52017574929914,-10.478558086981138,-1
2021-11-06,3457.85,119.7023894004983,133.95661847953897,-14.25422907904067,-1
2021-11-07,3457.85,112.58815199422315,129.6829251824758,-17.094773188252645,-1
2021-11-08,3727.58,127.24818648225073,129.19597744243077,-1.9477909601800434,-1
2021-11-09,3870.42,148.67849057990998,133.0924800699266,15.586010509983367,1
2021-11-10,3785.0,156.96014204582616,137.8660124651065,19.094129580719652,1
2021-11-11,3770.77,160.52473915392875,142.39775780287096,18.126981351057793,1
2021-11-12,3715.11,157.0480589491208,145.32781803212094,11.720240916999842,1
2021-11-13,3715.11,152.5344427322584,146.76914297214844,5.7652997601099685,1
2021-11-14,3715.11,147.2598494827821,146.86728427427516,0.3925652085069373,1
2021-11-15,3681.61,138.77679380888685,145.2491861811975,-6.472392372310651,-1
2021-11-16,3415.86,109.34959299533466,138.06926754402494,-28.71967454869028,-1
2021-11-17,3405.31,84.2063491329186,127.29668386180369,-43.09033472888508,-1
2021-11-18,3255.05,51.561057227801484,112.14955853500325,-60.58850130720177,-1
2021-11-19,3327.07,31.141856365070907,95.94801810101679,-64.80616173594588,-1
2021-11-20,3327.07,14.789014021164348,79.7162172850463,-64.92720326388195,-1
2021-11-21,3327.07,1.8084222813949964,64.13465828431603,-62.326236002921036,-1
2021-11-22,3192.72,-19.099544720205813,47.48781768341167,-66.58736240361748,-1
2021-11-23,3355.16,-22.304595280204467,33.52933509068844,-55.83393037089291,-1
2021-11-24,3319.29,-27.42291585820749,21.338884900909257,-48.761800759116745,-1
2021-11-25,3319.29,-31.12048422150656,10.847011076426096,-41.96749529793266,-1
2021-11-26,3171.64,-45.441137677406914,-0.4106186743405065,-45.03051900306641,-1
2021-11-27,3171.64,-56.1431751408345,-11.557129967639305,-44.586045173195195,-1
2021-11-28,3171.64,-63.88815406356707,-22.02333478682486,-41.86481927674221,-1
2021-11-29,3366.04,-53.72039505358771,-28.362746840177433,-25.357648213410275,-1
2021-11-30,3439.03,-39.319439760257865,-30.55408542419352,-8.765354336064345,-1
2021-12-01,3380.37,-32.26798544485473,-30.89686542832576,-1.3711200165289696,-1
2021-12-02,3373.08,-26.957153882133298,-30.10892311908727,3.151769236953971,1
2021-12-03,3163.98,-39.16938381011869,-31.921015257293554,-7.248368552825134,-1
2021-12-04,3163.98,-48.290995476658736,-35.195011301166595,-13.095984175492141,-1
2021-12-05,3163.98,-54.887232588886036,-39.13345555871049,-15.753777030175549,-1
2021-12-06,2948.6,-76.61103964161248,-46.628972375290886,-29.982067266321593,-1
2021-12-07,3026.9,-86.51190226535437,-54.605558353303586,-31.90634391205078,-1
2021-12-08,3087.48,-88.45050514987724,-61.37454771261832,-27.07595743725892,-1
2021-12-09,2888.53,-104.83202586966127,-70.06604334402692,-34.76598252563434,-1
2021-12-10,2876.8,-117.40761018436797,-79.53435671209513,-37.873253472272836,-1
2021-12-11,2876.8,-125.9222974943591,-88.81194486854793,-37.110352625811174,-1
2021-12-12,2876.8,-131.15833686834776,-97.2812232685079,-33.87711359983986,-1
2021-12-13,2711.22,-146.97462598622133,-107.21990381205059,-39.75472217417074,-1
2021-12-14,2795.86,-150.93947214995433,-115.96381747963135,-34.97565467032298,-1
2021-12-15,2901.59,-143.89142316541574,-121.54933861678823,-22.34208454862751,-1
2021-12-16,2859.5,-140.08726600470345,-125.25692409437129,-14.830341910332166,-1
2021-12-17,2741.52,-144.92187488443415,-129.18991425238386,-15.731960632050288,-1
2021-12-18,2741.52,-147.05814252656592,-132.76355990722027,-14.294582619345647,-1
2021-12-19,2741.52,-147.05598022309005,-135.62204397039423,-11.433936252695815,-1
2021-12-20,2812.96,-139.6795171052886,-136.43353859737311,-3.2459785079154813,-1
2021-12-21,2868.67,-127.864344951965,-134.71969986829149,6.85535491632649,1
2021-12-22,2881.75,-116.10688135660394,-130.99713616595398,14.89025480935004,1
2021-12-23,2978.63,-97.84371892312538,-124.36645271738826,26.522733794262876,1
2021-12-24,2978.63,-82.41994529093427,-115.97715123209746,33.55720594116319,1
2021-12-25,2978.63,-69.39653352450614,-106.66102769057919,37.26449416607305,1
2021-12-26,2978.63,-58.40216210038761,-97.00925457254088,38.60709247215327,1
2021-12-27,2983.51,-48.73349888091661,-87.35410343421603,38.620604553299415,1
2021-12-28,2778.04,-56.99373711203316,-81.28203016977946,24.2882930577463,1
2021-12-29,2733.27,-66.3873284656197,-78.30308982894752,11.915761363327817,1
2021-12-30,2725.34,-73.6230216518702,-77.36707619353206,3.7440545416618534,1
